Date,SM,NO,CL,UB,SB,TP,CD,CN,GC,TY,YM,XB,CT,RX,W ,ST,Z ,AD,C ,VF,LA,SF,LN,IB,KC,XP,DU,CO,US,JA,EC,OE,NG,EO,SI,ES,XM,BO,G ,QS,LX,LP,BP,LH,TU,CC,S ,SE,NV,HO,GX,JY,FV,JB,LC,port_avg
2005-04-29,-0.04591521004306911,0.0023733214276728575,-0.14857603055330756,0.12851438634664694,-0.02070051621903296,-0.16711927586472247,-0.1789398185988861,0.09899135039753985,-0.030023263331896345,-0.1448385537643036,-0.12393592146463675,0.0,-0.10686859434248307,0.15866298709981982,0.05970001725675935,-0.19990772130665718,-0.1288150757847091,0.04111227591021085,0.07894948118758507,-0.1603498863400008,-0.15787792758360072,-0.010003476745018067,0.004207468087927245,-0.10857370833556439,-0.011693342112660984,-0.1652771627523671,-0.12976957508762227,-0.0996184196247444,0.14287989888497463,-0.00026350120165594387,-0.04178934536234463,0.1554803234352538,0.13910388347472707,-0.19869180352861196,0.0557782217632203,-0.09068024615135369,-0.10881636987534213,0.019329758774498634,-0.10630877494503461,-0.08229207281045248,-0.08617698986977233,-0.01813883761685757,0.042780299162117896,0.025843728664524435,-0.0733041574733303,-0.10604089030271772,0.020571084834791645,-0.04820225823260393,0.09779266060971219,-0.11183923667369254,-0.12751450620916024,-0.0755832881839814,-0.13262641861719793,0.09264010638460124,0.006524969219543484,-0.03956065370885936
2005-05-31,-0.13168372214796834,-0.09104697599698489,0.004247203619216965,0.10683357762818653,-0.017221314800093646,-0.0419910710838539,0.008744878200277783,0.1282127590487634,-0.1515384897119883,0.09402230444830739,-0.016106964549790204,0.0,-0.19913528323471436,0.12736358208294493,-0.023285891846068534,0.15065420864075196,0.15617944284807023,-0.12424079147870469,-0.0703884822285625,0.24379957111366002,-0.09684200717566281,-0.1779835337438026,0.05501311608620486,0.1828279112469436,-0.07584960300028906,0.12573793417278212,0.02712105189593189,-0.03451201067838122,0.10823934460549735,0.07645095106904852,-0.21790362353305837,0.09483264724833834,0.04359660779393153,0.18573422675811602,0.10142170881844965,0.09131199961588353,-0.02195136891007339,-0.027676565593982773,0.15483022314550013,-0.03824703364258933,-0.01875200736277671,-0.05350935178347093,-0.232150773827215,-0.14272704101466624,-0.00929667055005382,-0.05842019114359729,-0.11593249510241677,-0.17713863778575034,-0.12708350532228227,0.017085850771348537,0.20199969605502996,-0.16725906206332716,0.05054957160062904,-0.0029235410863199065,-0.010027670956672865,-0.0024730056880237074
2005-06-30,0.05561027487460922,-0.05956715453280032,0.09623903461839148,-0.017726891974543895,-0.1075233054139288,-0.0794270781633957,0.09460887526907846,0.09468366437377285,0.1438370222355602,-0.0011525572884752066,0.09048690828703711,0.0,-0.08174468804193348,0.10725890053429743,0.04648144270440658,0.10299140708397883,0.1288882055551273,0.023589798135596442,0.08407827943335121,0.10320412195614352,-0.04302396868618996,0.12323645376960368,-0.1377443855813882,0.1257231248348199,-0.12262286061210764,0.13923844842307218,0.050541023106780485,0.10019826263846819,0.05133010810056806,0.17152161325916757,0.08909526481265201,0.10124407103631203,-0.07201838965678904,0.1882490727420888,-0.08756023011534335,-0.012390132141006907,0.08367646409526969,-0.026597393814635044,0.07484666023098228,0.1641519412674951,-0.08722163519975083,0.19642466076378637,-0.07654436242068957,-0.17533366432291733,0.05821853298034307,-0.015242386734493693,0.07177635860775156,0.21282627629411677,-0.048324965840607005,0.1302890104261633,0.07778597552476404,0.12552094236802436,-0.008030749511667256,0.08891975905420224,0.19635575944363629,0.04606056215979556
2005-07-29,-0.02880674898954519,0.019036596715736577,0.0524369842078901,-0.055611864915460676,0.09724510339265484,-0.07593329524181257,0.0016942875050201497,-0.06581580663735845,-0.06509657602062288,-0.194548922664893,0.12371506686534935,0.0,-0.08597732822948534,-0.09942216973651391,0.019056162743093637,0.1528134433771987,0.13113955015452464,-0.014062242402768257,-0.0882401429337225,0.17796259065470355,-0.1445577230249489,0.03878164070375682,0.02409585713312853,0.1255566523432721,-0.05010405213020885,0.0787837483329448,-0.25993983634676,0.08674426767412208,-0.16076614040326448,0.11317420439512625,0.003209191883080087,-0.14062307603344415,-0.12181389104542699,0.0970640864921531,0.0415115620631997,0.1250027567657574,0.12122951203024948,-0.023952340347362808,-0.11513119866733354,-0.012383473731433564,0.03228567941214488,0.147007567748325,0.10249983372123436,-0.08215160824190015,0.22543230158166905,0.022101209591851537,-0.028806549384730044,-0.008986732631493842,-0.07094828185116445,-0.0018931821122549664,0.19615590082441964,0.0901901335098485,-0.2069543478397932,-0.169004731693689,-0.06344520562552014,0.0001990622352644184
2005-08-31,-0.17397444557251454,0.04833936842131761,0.1567751806911382,0.10759192099578149,0.04277927236608766,0.18889201682909748,0.13974580966927017,0.0882468512012327,0.01127527630991646,0.11939811932944243,0.05247476304358753,0.0,-0.07624155903656601,0.10206983075887135,0.12907366019925343,-0.026699009688330628,0.011910016655518368,-0.020553918074000466,0.22549763760071037,-0.05645402829061015,-0.01888701885552863,-0.0885203447834723,0.056577558308647885,-0.03738984413342796,-0.058543195314406486,0.06282238092385413,0.04286756874421704,0.16818618718018555,0.119976733316706,-0.0430050084796216,-0.05775003817144968,0.054939535714606164,-0.2999477846647633,-0.03268913757171936,-0.12374690924654912,-0.058681866875613116,0.07338228028057672,-0.10719913498994457,0.08403884859095061,0.21368942586940892,0.12203094362684055,0.06979692195234333,-0.11241361364569523,-0.1956980345463428,-0.05516656772188458,0.14407804867940582,-0.17067225658777124,-0.08249266581865737,0.07598448814455358,0.24492950582490344,-0.052439992551884335,-0.04556868123534559,-0.12182302556807399,-0.06931794769054714,0.048017910380391854,0.014900218772619942
2005-09-30,0.13718815455379824,-0.10675783103610835,-0.04912369794829191,-0.06300918305625364,0.16411141008630128,0.3851383849258516,0.0877177699708757,-0.12844075671611913,0.2672594112781836,0.17156263824128157,0.30458563234780955,0.0,-0.09114625045666876,-0.06539549303158698,-0.12668456988133855,0.12339470429238293,0.13959403535490778,0.045939405284791686,0.07645253145221312,0.14741443661931938,-0.011914759588039291,0.1557108639154637,-0.13581077313981327,0.2915780407236934,-0.07846334049940562,0.16330533088094568,0.2538325546519412,-0.07864156912992358,-0.17028185634521067,0.2276445599099673,0.1372898783690023,-0.13798174628639748,0.1701096183565634,0.12146457239422921,-0.16684161605330006,0.013054048825670446,0.2853591890687016,-0.06850591414537167,-0.12673250794511406,-0.022192508069529524,0.05966637583632598,0.10229066858838046,-0.11951227252702071,0.10337266293499753,0.23438180544404108,-0.007242932859459306,0.06104532342603097,0.1103609683082476,-0.02581812235615732,-0.0065105749767545105,0.12739095857682903,0.14736038254523257,0.1941064676345561,-0.18532779724568868,-0.2237981418405749,0.05115542853935287
2005-10-31,-0.009290519530498153,-0.01217498757519905,-0.09739479103317714,-0.13341369498830705,0.011711533978950335,0.08033184269673997,-0.10249767700091862,-0.13413719971409918,-0.04539164051889671,0.13190113313274673,0.15532558166022295,0.0,-0.032944583099064687,-0.19934914848974014,0.15288786901351123,-0.244365091741907,-0.16202755329122473,-0.08443476297331995,0.07517544422368029,-0.13580310599251907,-0.16298776102297416,-0.004012228561308468,0.1793924921670778,-0.12021802546525705,-0.028761660029241777,-0.16202998381662576,0.2845120990058003,-0.10769875700747919,-0.12713400957719304,0.0906240783795881,0.024159170774503125,-0.22751059472239485,-0.08757441162563631,-0.10077917653028604,0.013721063484285197,-0.0952892239616471,0.17378701962516155,-0.06439010666544046,-0.05791550167430021,-0.11775563044809892,0.1387631544801905,0.10997715279794258,-0.013930380406235765,-0.05535571505246506,0.16360086142540123,0.06642957391715812,-0.024383766685087425,0.1117026146753387,0.05905370585252269,-0.14113708966754487,-0.08879788883534116,0.14238815972314886,0.14312937043288218,0.08203134023558384,0.024029589782972764,-0.013931851204327645
2005-11-30,0.01584056038029314,0.14577650823285027,-0.07233950953161705,-0.004755779063847787,0.16778214412261638,0.1476170763519582,0.05557728794639883,0.049665443319488016,0.17815144903309063,-0.00489865441893546,0.09224352526155828,0.0,-0.06906720502571874,-0.03716900040020547,0.07776255461254203,0.1323315637404309,0.07346846238511404,-0.05729669332639874,0.08521004264226209,0.08525009360122303,0.1642818754240074,0.10199707819082937,-0.08369445762234796,0.019155892476566447,-0.04030963867458647,0.10772010557654613,0.17761097693920128,-0.09356294386595476,-0.004077898840093886,0.2551761533334213,0.09052986396650264,0.0810207430057999,-0.007835091241040525,0.21191326862876475,-0.1627154148671598,0.10922357267252997,0.06623625343914062,0.12587055173100786,0.051614357821852426,-0.11917616302770405,0.17759295120758375,0.1728582533068308,0.11553177803291635,0.02087784836913036,0.06373313371662485,-0.05481653087453389,-0.049830478068732045,0.07163592879447955,0.01620846632211849,-0.1012972295259677,0.15231169329310829,0.17713715928253126,0.0021746932919642827,-0.09200926960134491,0.07577165890089897,0.052000163843236254
2005-12-30,0.22666694152131783,0.017779598549270515,0.07667450488859319,0.15353784560357256,0.3246946593240256,0.16507204430925665,0.004078332400250494,0.023922791873347407,0.11573577216998213,-0.04893604902387379,0.06430057575852843,0.0,-0.048037495897872366,0.07736216953130144,-0.10094386237895016,0.15543039302215092,0.11506434329055602,0.03813986681077261,-0.12555235460990466,0.09397260787860097,0.13838541851338176,0.023072150205282832,-0.052901681107781214,0.04400094390181874,-0.09318213980219314,0.0633534110279024,0.11949147369436136,0.10455428496309814,0.09078140487414889,-0.06520863158051378,0.0015096061438876476,0.012883809829502074,-0.0908078511237149,0.13829817457793872,0.11808964003970605,-0.02223728972482066,0.019665554558612148,0.0031457322532450907,0.05751739733231585,0.003942608755709882,0.20081516154520537,0.08322502027229697,0.037161882282720535,0.06438899112815902,0.0584535248421549,-0.08317741779295691,-0.11136035923040395,-0.03900466042321484,0.14012314965690614,0.01948961737470703,0.1119912947402964,-0.047904461511931194,-0.020683786401143437,0.08512587283012088,0.014162810493900302,0.044656788039266
2006-01-31,-0.08893104822287837,-0.038119422732797774,0.14326474204505296,-0.13162335617514395,0.3770925207817384,0.09450646619446554,0.10002825728840684,-0.14876250850096467,0.26348840940547713,0.0998672541115012,0.19552521600971476,0.0,0.04202367309086416,-0.13586017364846467,-0.017743883068525267,0.09747059598993346,0.08581952349595148,-0.13361850407306858,-0.022412847607410604,0.16604905684992383,0.20861916093970234,-0.09769381105717241,-0.14059833875852817,0.13413143923214446,-0.1006598635185951,0.13734830981940396,0.1566466565299844,0.15318928027347256,-0.07798150156944361,0.18274896081468284,-0.1012652200948875,0.13562054526022466,-0.11362466841886623,0.11068329981885855,0.20407051556475767,-0.082556822050296,0.2190539860117753,-0.029969766922147548,-0.05193618679659156,0.08779674142857602,0.36063602976317793,0.18029236644487825,-0.14996032534243245,0.3433467179744835,0.14001392802806048,0.025032656854456114,-0.05509623438837112,-0.15657666670603934,-0.020237033678915745,0.015503830415500486,0.15395418703367972,0.004348933537643853,0.1112478991710548,0.07375076531430971,-0.10263561648660911,0.05100560228501285
2006-02-28,-0.09252114316082082,0.05926942805260976,-0.16706375200924242,0.00019087391610592104,-0.10121879548518439,-0.06852779126748822,-0.006477781474739072,-0.003036550185107342,-0.05388297161732726,0.05998209047148125,0.13540882532861198,0.0,0.00469271968641165,0.027742456230621434,-0.13204116982745326,0.0885746982443532,0.0057314105832906685,0.09429356677786963,-0.07628348937244986,0.013616068426369645,-0.11212254787491349,0.12387152339669948,-0.0302469259648297,0.21028288714932863,0.06684002674295225,-0.00877325832959806,0.11548121975324928,-0.12239573727559086,-6.069885372042303e-07,-0.08977308020657239,0.10097955816996637,0.05131353401143412,-0.18233713085899816,0.04953880247072125,-0.031039045983154066,-0.013165707596508352,0.09513268985968365,0.08399435438980833,-0.05224405637543624,-0.06969129820318777,0.030241243755777126,-0.007227105093084794,0.07631961200522874,0.015714851570312084,0.16351437948396635,0.03643620732914186,-0.04238842425369881,0.16355827459213798,0.1408640226273188,-0.07935141748830891,0.05040814653196295,-0.035581407916857086,0.10125686410392118,0.09992930051693892,-0.1623110708412756,0.00955413400959837
2006-03-31,0.018468984347078162,-0.0834602190503697,0.06588900100605474,-0.22649081214725025,0.048494770454810675,0.08671364059258238,-0.17284876099356972,0.12992444707488018,0.06038505624790925,0.1741496143672239,0.23994181993335129,0.0,0.09310652701885419,-0.23014764120450565,0.17485062835106313,0.012773764518963624,0.12394399659182843,0.18552233637629764,0.027909542379270846,0.12575483025666281,0.02323289151965655,-0.0022227833328657227,-0.01984210353004772,0.02338866613619779,0.07433439069305979,0.12875846535945926,0.3077323486589671,0.05908256373354485,0.2385553998754354,0.09521236930267629,-0.05684375769491523,0.23002215264668624,-0.022786355198668236,0.06721728656039645,0.2653968512771345,0.022361230242473773,0.23583059393127714,0.08570781670848183,-0.17275328047340774,0.08736564850306673,0.15163124796082006,0.2059755492336298,0.06358429102704363,0.14467304451544313,0.21009462052419134,-0.023521200906923976,0.07166719737617948,-0.03970949473000096,0.3162676477624515,-0.07977002445452007,0.07573823637945215,0.10796179152893334,0.1586416107942828,0.15572595300216988,-0.3105105628090518,0.067874215058979
2006-04-28,0.021451907488135954,-0.20525068172222474,0.06590576333225792,0.18830271426647657,-0.05296214656768449,-0.009789705153281914,0.22616700112524735,0.1533770116762046,0.2461759983394689,0.09738014223479854,0.33786464809320355,0.0,0.10459516797831192,0.16113496881432066,0.01202315166592697,-0.003363176587034234,0.02711136156518821,-0.2467097603301997,-0.01214905091185458,-0.029651037696552418,0.17411142157028742,-0.18327458093180846,-0.30129717610492823,-0.009104057352902982,0.0007134893600814002,0.06951304181998254,0.1481739755317209,0.11922789336451159,0.14559118023943896,0.056290093968003156,-0.1657015090174612,0.1297328293472338,0.07742402183562785,0.010628819754055496,0.2544457949889317,0.032369572127913665,0.2931853628080356,-0.18034422673882167,0.20573958882401827,-0.08916601494016778,0.26258565021997154,0.5361803706210846,-0.21832894481994916,-0.08113239071931909,0.1065947725516694,-0.009372555202906198,-0.04481550379089192,-0.19061032352982835,-0.11876244788102357,-0.08053323071156178,0.006443369277621146,-0.12059350069860586,0.07565780933708292,0.10334403481125815,0.049086863477152555,0.03901123220011302
2006-05-31,0.019112738367676473,-0.03035437432076331,-0.03006054976653142,0.0468153430652177,-0.13958651187549795,-0.18499808201551474,0.06942610445482501,-0.002650274535514985,-0.04177616404694081,0.07575305295682795,0.20158025093254855,0.0,0.033563941785877904,-0.011910573736302912,-0.15468979648396883,-0.09021745827671579,-0.21052226624652426,0.05038059293200558,-0.010938335354409193,-0.12295139637140605,-0.06438167037960613,-0.04883175403895708,0.18447243880527409,-0.18216271213897905,0.13656432091169027,-0.1699353275910941,0.0682325896461898,-0.044035386220715886,0.04282793036508615,0.1879076383471323,-0.04900150609976495,-0.006424881921383049,0.047816989433962724,-0.21696683630835262,-0.07188188587786286,-0.16281297128764632,0.17867388464857084,-0.043091948107346636,-0.009585421162537388,-0.03136155224315968,0.17957079296473213,0.15880583473238355,-0.10571987523960598,-0.024621534282035812,0.2091719705504345,0.05945547145367631,0.0795371574091585,-0.04596651809161505,0.015860347820627427,-0.03526709762670729,-0.18120013792799686,-0.009754452511232095,0.11192103893520859,-0.0580271012107438,-0.2166152031367544,-0.011833656834819656
2006-06-30,-0.019455896477571857,-0.10313318126164016,0.038528413979408704,0.048719015081671216,0.02321669650099607,0.006927741058390635,-0.09279259994659883,0.09254039177494768,-0.08439441910887607,0.03588009650001876,0.24224646097684013,0.0,0.04892279506639712,0.09933061138766222,0.09554787670003474,0.015637954355871696,0.029552084071319405,0.049340909867198024,0.11988027342432857,0.015105866075524008,-0.0204203211565971,0.03945794318853523,-0.01795985987075629,0.04269072216740853,-0.003400346073882366,0.03728214135818049,0.24864614413897176,0.03674380440477277,-0.007187929137922385,-0.04748005328728886,0.03041962940264978,0.13665764090707144,0.07057055544427551,-0.012851519315126651,-0.10222252793711263,-0.020595871475089268,0.20427923734413062,-0.07331060979956469,0.10366594899246255,0.03749314831352308,-0.11227601062493932,-0.05892629499674098,-0.06484603532607067,-0.16676518663133202,0.19260243096546964,-0.18617342040004675,-0.04999113917186221,0.00022571483775679185,0.13843350616424452,-0.021455635133156056,-0.012521132517028827,0.09745735461650092,0.0774870460099132,0.07598607988801005,-0.1745547556731328,0.01961384526622089
2006-07-31,0.15959207599635755,0.028903929711068543,-0.018613650757356066,-0.08665465374181268,-0.1211252034675206,-0.025922119648587864,-0.07444140966454456,-0.16530170723991733,0.036406126759933606,-0.08003258121166773,0.27995963598751095,0.0,-0.03878385829909434,-0.09324470491660668,-0.0015342177817337804,-0.0001143846849463666,0.031141620959961803,-0.1000718423299682,0.05093799792059101,0.009199721974928968,-0.037190806274821096,0.044410105322646075,0.19582110170157588,0.05818472494659909,0.029727719819479394,-0.05817753519259239,0.04436202259305042,0.023267349424804275,-0.07572197519000029,5.504697518561715e-05,-0.025598852826388664,-0.06602167711041526,-0.17302919117836899,0.06209763339821682,0.02808740066686177,-0.0032806797999962406,0.19473442322295212,-0.015973426914106477,-0.04352107394311841,-0.04036441792174387,0.04211890249646114,0.06852259249334333,0.03421704480144587,-0.052602632364281185,-0.022112254999479032,-0.1848769197819326,0.07731308710562762,-0.02289693333679192,-0.04018281889956684,0.04169751983862072,-0.014356015272100111,0.03527865797090687,-0.07490377578430887,0.0004891448403308062,-0.061464563613467284,-0.004392550858523191
2006-08-31,0.09671487586435928,-0.12608822703557765,-0.10145449801933348,-0.1209245833403374,-0.2957688631683452,0.06550697876053542,0.097902395106269,-0.13095439679919346,-0.031014930003182395,-0.09498433139482818,0.08180793022551215,0.0,0.01696065669495595,-0.08834214753767232,-0.018274598000409693,0.08122641934447669,-0.013088152526677166,0.02509204294670629,0.050724647880229914,0.052829402090027074,-0.040148501995560575,0.03031182252865931,0.16527475713724107,0.05457236819392722,-0.06359662239461701,0.05481025570365235,0.1297185549138246,-0.10131373803962455,-0.11680201693157177,0.06005678987874417,-0.01129885030115319,-0.02949420615321079,0.2207259467746162,0.08170035186900163,0.1020483442786577,-0.04774976209128507,0.07738730836905601,0.12992839632160957,-0.02774207280484098,-0.021977874087057127,0.0003544360689483972,-0.031532125466593154,0.07045011074900434,-0.14153410543806041,0.013248380240591572,0.0734217835840452,0.1726537394729439,-0.04168631402021106,-0.19272444184721252,0.05984460319740339,0.04998604310930638,0.13521731437137124,-0.06661336177783818,-0.19847658232384485,0.11110676049319727,0.0037817838667388213
2006-09-29,-0.03617361957831455,0.16086819774126082,0.1992441023590079,-0.07693251287924847,-0.10719304974845043,-0.021502689660958724,-0.08142036545960647,-0.060465312870938294,-0.07691765823063469,-0.03932562713048217,0.13541074364769123,0.0,0.13484528501586251,-0.015072024912995271,0.06453469588024173,0.026478741166721775,0.012957551983030542,0.11155258777621609,-0.07731008227158655,0.030300492433595325,0.034384136926854006,0.09928024366505488,0.017850325584671988,0.16762660392532908,0.008561997045743147,0.02459240168489381,0.16639274504402563,0.24620829571146727,-0.06520738298844916,-0.13609561276459928,0.07492700111056115,0.05095759103401051,0.2593097932051506,0.06699155565887764,-0.09900228752079879,0.06827284715635035,0.06656292103453854,-0.1181051050524915,0.040274774179854936,0.24211366203845192,-0.031288588085709806,-0.01974365402822479,-0.10178697550096379,0.100990007882698,0.07071181250152754,0.017932652825774206,0.039782932486944686,0.06465787700895782,0.017800769564352587,0.26869020879293787,0.045003307657916276,0.060205508314067624,-0.01873940766623023,0.011342541739143864,-0.07591120661866849,0.03544406816026241
2006-10-31,-0.279465998979109,0.02800533261028851,0.19255903977513655,-0.01621305352801311,0.019076810347637065,-0.007827345588800745,0.03990201953234601,0.05546555145618508,0.0020444480926233004,0.016434006780387405,0.34233150195259215,0.0,0.04768444826663416,0.053174563004201925,-0.10853706781447774,0.08294283750493028,0.067104633465086,-0.1541975073400405,-0.25801061373926276,0.03256237509678963,0.1097551422621989,0.0023246751797060573,0.052987195727987164,0.1634451499614369,-0.003895050311741553,0.07921451253136708,0.17537059335440994,0.1457981661888325,0.004876970141875992,-0.1263539768713101,0.008059830351243514,0.08271514133795084,-0.10782872056814259,0.002072421641623523,0.05229922529177274,0.09800773335462813,0.264672857108597,-0.1884109105018775,0.03323489625255972,0.09304444608147759,0.2384192323855172,-0.02484980145122477,0.0811956790487973,-0.11238733199244358,0.12238006907685868,-0.007775387628894679,-0.2934212366632896,-0.0379242240678104,-0.08349006318196944,0.14790789882170632,0.09356465163581476,-0.013154930380643757,0.039615546232591003,0.055763806355004955,0.06944241582465731,0.024940229153170942
2006-11-30,0.03208734600950718,-0.23301746555271718,-0.020396083951041023,0.00025124776980229755,-0.0552569976078982,-0.015391557393270522,-0.11657713491741707,-0.056951150027293326,0.10431546638649106,-0.055719149912976246,0.1315723695332412,-0.13377208667956053,0.019575970668375946,-0.02595390199022622,0.04123509075540243,0.05761281518461202,-0.052909521976232596,0.07984875825377613,0.2040372626885185,-0.02340178311937782,-0.052377553376342194,-0.15715178587410525,0.06779614252141504,0.013646676033168137,-0.14897336748637352,0.04526518694966156,0.11057841546343708,-0.0890964875882157,-0.08302020050667554,0.14386474306036953,0.1986757447583007,0.01295586468286335,-0.0671901978928795,-0.071472426878985,0.12460415441746517,0.04988647681908385,0.13172485498466713,0.1581896980595602,0.03249235368469343,-0.10588753742803739,0.039552902663651364,-0.050560643035010684,0.14822029190907338,0.09779347745505483,0.0719482210284212,0.005642916940870753,-0.1182456609499572,0.23838464167965062,-0.07134721315288278,-0.10070188214527202,0.003243104227477184,-0.013635071048595116,-0.018704211856293434,-0.019849492333437045,0.07144585294561914,0.008707045142784678
2006-12-29,-0.046482339850332545,-0.07833460219659205,0.059265682460332925,0.22930196295264002,0.05203894227014134,0.09851606818561251,0.1408365305589171,0.1774312155194551,-0.045248044382686134,0.1895997331478032,0.29318767327902445,0.06894725302192822,-0.08142050530338785,0.2653846148036408,-0.05127264798193192,0.08681844116302093,0.07011755361635831,-0.017292417346734198,-0.004231744552351315,0.10524246936907172,0.04849548025816534,-0.1166787784145229,-0.012380699614489423,0.04744649565958333,0.019473813091995584,0.07940005636348939,0.34737597347528465,0.10235948253804439,0.19778845046778848,-0.03299652973053704,-0.05134370767904055,0.2696256489028413,0.293948546118155,0.10638271113884262,-0.09042580693323371,0.03094436569093395,0.3405283472422012,-0.03020822177564986,0.21229636911499083,0.14312261215566746,-0.028069934510549583,-0.11804920876064091,-0.04152172344998692,0.10573182917551655,0.24974908437659218,-0.07314725937840903,-0.01216266943825911,-0.02415117352413772,-0.09976293349123866,0.1978399157009049,0.1182968884872133,0.19051655683168983,0.1945009747216152,0.06302020332253293,-0.09416887167215283,0.07356694773082055
2007-01-31,-0.0952274889799777,-0.019325244009864018,0.12753341084459327,0.1380428146087672,0.11546902043622326,-0.05582993800156446,0.07924883710969446,0.10395919336151767,0.03737147628690772,0.09731373412232969,0.1964925524248036,0.09161953894926195,0.08353727251717984,0.1373616860728056,-0.09120900223871459,0.04808503837785259,-0.02965521665287329,-0.10267143053120774,0.04311869669930958,0.017143836541157836,-0.017014370844907534,-0.1303500292100642,0.14901933337015344,0.08661366394178618,0.11432116647887401,0.04133071848384982,0.1915722761316421,0.07978230366389129,0.09921508433500759,0.08397940551428165,-0.10027550911765996,0.1257618777980297,-0.1114577807122477,0.005250761066240274,0.05009085457894704,0.03423905245411588,0.2274226386035006,-0.03221245298624854,0.23618780997894656,0.0324764525747996,-0.190245140381084,-0.11878222351036505,0.0022881679292685786,-0.07866309850330878,0.15701781202663784,0.023685042591569026,-0.05986496588897401,-0.0885970894421648,-0.0950896180442235,-0.0014477046433362553,0.06490736884562702,0.11869793265788892,0.11435487130030775,-0.008518186158058834,0.07885184514671721,0.03648958287213894
2007-02-28,-0.12012524752148446,0.06016232395327823,-0.051609632837073156,-0.09370794360655263,-0.07123259154204438,-0.025788688723477473,-0.0089960981300894,-0.10516389439358986,0.03981284468904119,-0.15107025039729396,0.05753909467304125,-0.16163663735824688,-0.05273365642262487,-0.09081460316242877,0.01506705223773424,-0.11208504361992004,-0.027969343459754766,-0.06984925021374444,0.06255610067730345,-0.06809996337568258,0.0360987881122709,-0.08618554338698162,0.1292946826467874,-0.08413187892085561,0.0036026768407698244,0.023417653854076778,0.050892208941161574,-0.05117267481990577,-0.15878296090492933,0.04652199776945872,0.06981705260074858,-0.06255919847480063,0.04343391124822495,-0.07822429395389628,0.041859847430235235,-0.1269598689576305,0.013542386270684275,0.05703812729956772,-0.12465452048790315,-0.056055158904465205,-0.0069522914082261154,0.051606434347975794,-0.015052244501540323,-0.018793836198814584,-0.06967439509383598,-0.0976909190027094,0.13140775133507718,-0.05227228496442555,-0.06773460726462596,-0.060393540565906303,-0.03989527739374431,-0.08098622937565306,-0.14128893576593454,-0.01347555200566048,-0.1060869616763447,-0.034113365161188354
2007-03-30,-0.15077740681178212,0.019990933763188088,-0.0210148058869407,0.15421583212829848,0.0838145207746513,-0.03956568666840569,-0.06255786771717757,0.0890550788478913,-0.03475781420753833,0.07418141764710198,0.37182321762524007,-0.11451722838311632,0.01594959782815682,0.11447219537549559,-0.1364583979572312,0.017652063176190974,0.07048646254292157,0.12557480915800204,-0.18404348182873725,0.046225491992862834,-0.02731977794259812,-0.02059401698826355,0.07979344973278998,0.07644948009195517,0.1481253278906569,0.08640999366134522,0.29012984613703835,-0.11815838272647623,0.12041717660989786,0.012324868551020881,0.03136460213243704,0.16271428001126292,-0.02465335315640433,0.12293422554282125,-0.07189342190177489,0.013373752846748582,0.31438410677955114,0.11019489075387169,0.1943463014012764,-0.11648069063774198,-0.06347651930289028,0.15729286754721603,-0.00580962843371425,-0.12430771259591551,0.10939353694592674,0.21714821541429175,-0.07150707728206036,-0.009322676931154543,0.07409519995216299,-0.05929515608445232,0.05970616910725488,0.012624161457897534,0.06592511644730274,0.03154325914820666,0.007702387823027768,0.040460431516392455
2007-04-30,-0.16579882531952975,0.09026404462708916,0.021669808394537016,0.07934376447233892,0.08898558107597106,0.027732739098204808,-0.20392395957019832,0.06285373585766225,0.04083933410038781,0.011757456913489983,0.12295047159044908,-0.17223194042261963,0.3119278427170606,0.11608356177468707,-0.1303076859590599,0.1421068887484763,0.06181145324795977,0.12414106446903625,-0.06107385067084232,0.14814176370847787,0.0276228181234053,-0.005747667264823286,0.06810810759001452,-0.06478036558699687,0.10760606355117197,0.05451471886046526,0.24250312400980062,0.006093753433955533,-0.011986732741084022,0.09564318468647603,0.12438335349540856,0.1346180736009257,-0.0013890978609528179,0.12000826988511021,-0.0040157740802700985,0.1235103130785347,0.16541934249369786,0.051552387961845525,0.1023766667645541,0.00029040113141114924,0.14806225835055667,0.14928255212395258,0.08000968290176778,-0.013778090084395093,0.11483199833373624,-0.11599370965157181,-0.0917580456984757,0.17889123900931897,0.14483019916772155,-0.020212681677736957,0.17954701417306165,0.09855697541995685,0.03681208451673274,0.01546481717019804,-0.029067886983178613,0.05325604721923406
2007-05-31,-0.14882075310487658,0.09631294349621723,0.05001690098193026,0.22212280374380858,-0.030151402326919475,-0.07108805230706128,-0.19206106884384894,0.27815509544048833,0.08815499970712425,0.2300528277872093,0.2782068619158707,-0.007418553074544829,-0.07171912453935904,0.25510613624521905,0.0496816070770203,-0.005788272403942949,0.0655664108703127,-0.02440349143431792,0.07032760777811747,0.10376061871033257,0.06537336984226949,0.11972534727457694,-0.02799219928516499,0.1699200655158173,-0.08701555768716537,0.06323424272736762,0.41834393327852637,-0.004787307456451888,-0.18582117101315007,-0.0022368875510293245,-0.13471986000832095,0.29786794881890316,0.009884545893172725,0.049099750970625536,0.015200361394707972,0.09830971322046513,0.29070414533622085,0.10397680132295073,0.21893189608171956,0.03164784107952545,-0.017488252688954244,-0.0521574200089563,-0.07901643159585334,-0.007309979361234597,0.28764656010151757,0.06388845777027786,0.168870919983485,-0.18586851539580712,-0.029497369058641875,0.011780513739834995,0.1590474388236007,0.12465415706468792,0.25761064160333824,-0.15906213324740573,-0.09455195343790264,0.058076503813933325
